UDP Outside  66.185.167.133:0 Inside  10.5.146.122:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.122:5060, idle 0:00:05, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.41.53:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.41.53:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.120:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.120:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.79.102:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.79.102:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.79.102:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.79.102:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.79.151:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.79.151:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.79.151:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.79.151:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.13.154:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.13.154:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.166:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.166:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.98.155:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.98.155:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.59:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.43.59:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.113:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.113:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.83.153:5060, idle 0:00:14, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.83.153:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.13.152:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.13.152:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.175:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.175:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.140.156:5060, idle 0:00:14, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.140.156:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.165:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.165:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.15.150:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.15.150:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.15.150:5060, idle 0:01:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.15.150:5060, idle 0:01:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.15.150:5060, idle 0:01:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.36.100:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.140.100:5060, idle 0:00:06, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.140.100:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.53.152:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.152:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.152:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.152:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.152:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.112:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.112:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.101:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.101:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.101:5060, idle 0:02:42, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.176:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.176:5060, idle 0:00:27, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.149:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.149:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.40.55:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.40.55:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.124.152:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.124.152:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.1.36.184:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.1.36.184:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.147:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.147:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.127:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.127:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.56.155:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.56.155:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.110:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.110:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.159:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.159:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.8.17.140:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.8.17.140:5060, idle 0:00:27, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.8.17.140:5060, idle 0:01:49, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.8.17.140:5060, idle 0:01:49, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.8.17.140:5060, idle 0:01:49, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.154:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.154:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.128:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.128:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.107:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.107:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.136:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.136:5060, idle 0:00:06, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.153:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.153:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.152:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.152:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.1.36.104:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.1.36.104:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.184:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.184:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.57.153:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.57.153:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.98.101:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.98.101:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.167:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.167:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.63.103:5060, idle 0:00:11, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.63.103:5060, idle 0:00:14, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.76.158:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.76.158:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.137:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.43.137:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.175:5060, idle 0:00:14, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.175:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.98.150:5060, idle 0:00:27, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.98.150:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.104:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.104:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.165:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.165:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.40.51:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.40.51:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.60:5060, idle 0:00:06, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.60:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.64.113:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.64.113:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.15.153:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.15.153:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.1.36.102:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.1.36.102:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.180:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.180:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.176:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.176:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.34.156:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.34.156:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.171:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.171:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.41.58:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.41.58:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.34.100:5060, idle 0:00:17, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.34.100:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.64.116:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.64.116:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.56.110:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.56.110:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.1.144.103:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.1.144.103:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.36.107:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.36.107:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.140.107:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.140.107:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.111:5060, idle 0:00:05, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.111:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.102:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.102:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.151:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.151:5060, idle 0:00:11, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.153:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.153:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.114:5060, idle 0:00:11, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.114:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.163:5060, idle 0:00:10, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.163:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.184:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.184:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.43.50:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.50:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.50:5060, idle 0:00:52, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.64.159:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.64.159:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.122.100:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.122.100:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.118:5060, idle 0:00:14, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.118:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.188:5060, idle 0:00:05, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.188:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.178:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.178:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.64.154:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.64.154:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.167:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.167:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.155:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.155:5060, idle 0:00:27, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.83.100:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.83.100:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.79.157:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.79.157:5060, idle 0:00:11, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.168:5060, idle 0:00:06, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.168:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.183:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.183:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.104:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.104:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.162:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.162:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.141:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.141:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.101:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.53.101:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.98.153:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.98.153:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.36.176:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.36.176:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.126:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.43.126:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.142:5060, idle 0:00:21, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.142:5060, idle 0:00:27, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.180:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.180:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.13.150:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.13.150:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.1.36.191:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.1.36.191:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.106:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.106:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.109:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.109:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.44.84:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.44.84:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.124.101:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.124.101:5060, idle 0:00:10, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.53.150:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.53.150:5060, idle 0:00:13, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.108:5060, idle 0:00:16, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.108:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.27.156:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.27.156:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.64.117:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.64.117:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.146:5060, idle 0:00:09, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.146:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.57.156:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.57.156:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.111:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.111:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.43.129:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.43.129:5060, idle 0:00:24, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.179:5060, idle 0:00:00, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.179:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.102:5060, idle 0:00:07, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.102:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.151:5060, idle 0:00:05, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.151:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.124.150:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.124.150:5060, idle 0:00:28, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.36.184:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.36.184:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.57.100:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.57.100:5060, idle 0:00:15, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.56.153:5060, idle 0:00:01, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.56.153:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.56.153:5060, idle 0:00:25, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.56.153:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.146.114:5060, idle 0:00:03, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.146.114:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.101:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.101:5060, idle 0:00:26, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.59:5060, idle 0:00:08, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.59:5060, idle 0:00:23, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.5.66:5060, idle 0:00:18, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.5.66:5060, idle 0:00:19, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.136.118:5060, idle 0:00:11, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.136.118:5060, idle 0:00:20, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.144.172:5060, idle 0:00:02, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.144.172:5060, idle 0:00:04, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.121.110:5060, idle 0:00:22, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.121.110:5060, idle 0:00:29, bytes 0, flags ti 
UDP Outside  66.171.145.244:0 Inside  10.5.88.152:5060, idle 0:00:12, bytes 0, flags ti 
UDP Outside  66.185.167.133:0 Inside  10.5.88.152:5060, idle 0:00:20, bytes 0, flags ti 
